,Year,Total,Gender,Symbol,GDP,Country
2675,1990,141.0,0.0,GBR,19095.4669984608,United Kingdom
2676,1991,142.0,0.0,GBR,19900.7266505069,United Kingdom
2677,1992,168.0,33.33333333333333,GBR,20487.1707852878,United Kingdom
2678,1993,118.0,16.666666666666664,GBR,18389.0195675099,United Kingdom
2679,1994,206.0,16.666666666666664,GBR,19709.2380983653,United Kingdom
2680,1995,180.0,16.666666666666664,GBR,23168.9529580171,United Kingdom
2681,1996,161.0,0.0,GBR,24406.400298359,United Kingdom
2682,1997,144.0,0.0,GBR,26766.0056249684,United Kingdom
2683,1998,122.0,0.0,GBR,28274.5045119699,United Kingdom
2684,1999,100.0,16.666666666666664,GBR,28762.0913570256,United Kingdom
2685,2000,96.0,0.0,GBR,28280.926786099,United Kingdom
2686,2001,79.0,16.666666666666664,GBR,27906.5695029641,United Kingdom
2687,2002,116.0,16.666666666666664,GBR,30077.741432188,United Kingdom
2688,2003,128.0,16.666666666666664,GBR,34442.6875402308,United Kingdom
2689,2004,134.0,16.666666666666664,GBR,40366.8886650968,United Kingdom
2690,2005,159.0,0.0,GBR,42104.7884375024,United Kingdom
2691,2006,117.0,0.0,GBR,44512.4590296865,United Kingdom
2692,2007,95.0,16.666666666666664,GBR,50397.6854954706,United Kingdom
2693,2008,133.0,16.666666666666664,GBR,47396.1202078484,United Kingdom
2694,2009,157.0,0.0,GBR,38744.131693043,United Kingdom
2695,2010,114.0,0.0,GBR,39598.957119545,United Kingdom
2696,2011,132.0,0.0,GBR,42109.6418795749,United Kingdom
2697,2012,115.0,0.0,GBR,42497.3404974322,United Kingdom
2698,2013,171.0,0.0,GBR,43426.2981405143,United Kingdom
2699,2014,142.0,0.0,GBR,47439.6165895125,United Kingdom
2700,2015,109.0,0.0,GBR,44964.3911437292,United Kingdom
2701,2016,165.0,0.0,GBR,40985.2351382417,United Kingdom
2702,2017,130.0,16.666666666666664,GBR,40572.1214823783,United Kingdom
2703,2018,161.0,0.0,GBR,43203.8141057739,United Kingdom
2704,2019,149.0,0.0,GBR,42662.5353740311,United Kingdom
2705,1984,195.0,0.0,USA,17121.2254849995,United States of America
2706,1985,180.0,0.0,USA,18236.8277265009,United States of America
2707,1986,203.0,0.0,USA,19071.2271949295,United States of America
2708,1987,220.0,0.0,USA,20038.9410992658,United States of America
2709,1988,153.0,0.0,USA,21417.0119305191,United States of America
2710,1989,207.0,0.0,USA,22857.1544330056,United States of America
2711,1990,174.0,0.0,USA,23888.6000088133,United States of America
2712,1991,212.0,0.0,USA,24342.2589048189,United States of America
2713,1992,181.0,0.0,USA,25418.9907763319,United States of America
2714,1993,151.0,0.0,USA,26387.2937338171,United States of America
2715,1994,252.0,0.0,USA,27694.853416234,United States of America
2716,1995,178.0,0.0,USA,28690.8757013347,United States of America
2717,1996,185.0,0.0,USA,29967.7127181749,United States of America
2718,1997,202.0,0.0,USA,31459.1389804773,United States of America
2719,1998,186.0,16.666666666666664,USA,32853.6769523009,United States of America
2720,1999,150.0,16.666666666666664,USA,34515.3902272076,United States of America
2721,2000,184.0,0.0,USA,36329.9560727102,United States of America
2722,2001,196.0,0.0,USA,37133.623113437,United States of America
2723,2002,171.0,0.0,USA,37997.7596573051,United States of America
2724,2003,188.0,0.0,USA,39490.2749557007,United States of America
2725,2004,212.0,16.666666666666664,USA,41724.6316287624,United States of America
2726,2005,213.0,16.666666666666664,USA,44123.4070679055,United States of America
2727,2006,154.0,0.0,USA,46302.0008800056,United States of America
2728,2007,155.0,16.666666666666664,USA,48050.2237771135,United States of America
2729,2008,190.0,0.0,USA,48570.0459804586,United States of America
2730,2009,182.0,0.0,USA,47194.9433547336,United States of America
2731,2010,168.0,0.0,USA,48650.6431283336,United States of America
2732,2011,184.0,0.0,USA,50065.9665041742,United States of America
2733,2012,194.0,0.0,USA,51784.4185738837,United States of America
2734,2013,190.0,0.0,USA,53291.1276891406,United States of America
2735,2014,193.0,0.0,USA,55123.8497869046,United States of America
2736,2015,185.0,0.0,USA,56762.7294515989,United States of America
2737,2016,214.0,0.0,USA,57866.7449341091,United States of America
2738,2017,148.0,0.0,USA,59907.754260885,United States of America
2739,2018,212.0,0.0,USA,62823.309438197,United States of America
2740,2019,227.0,0.0,USA,65120.3946628653,United States of America
2741,1987,27.0,Nan,URY,2408.63259860858,Uruguay
2742,1997,19.0,Nan,URY,7386.51142206734,Uruguay
2743,1998,11.0,Nan,URY,7780.67834893026,Uruguay
2744,1999,25.0,Nan,URY,7314.49095052925,Uruguay
2745,2000,23.0,Nan,URY,6932.47813396337,Uruguay
2746,2001,8.0,0.0,URY,6331.15660187559,Uruguay
2747,2002,1.0,Nan,URY,4115.15454913195,Uruguay
2748,2003,29.0,Nan,URY,3638.94359070859,Uruguay
2749,2004,47.0,Nan,URY,4130.1001146777,Uruguay
2750,2005,37.0,20.0,URY,5233.45717058668,Uruguay
2751,2006,12.0,0.0,URY,5942.12674899064,Uruguay
2752,2008,22.0,0.0,URY,9328.06570819932,Uruguay
2753,2009,21.0,0.0,URY,9780.73961786409,Uruguay
2754,2011,29.0,0.0,URY,14975.5628186737,Uruguay
2755,2012,30.0,0.0,URY,16087.2520777973,Uruguay
2756,2013,7.0,0.0,URY,18140.8922133059,Uruguay
2757,2014,31.0,14.285714285714285,URY,18131.5788465661,Uruguay
2758,2015,16.0,0.0,URY,16950.7531694816,Uruguay
2759,2016,17.0,0.0,URY,16837.9403803049,Uruguay
2760,2017,43.0,0.0,URY,18995.3970195554,Uruguay
2761,2018,7.0,0.0,URY,19026.0498173005,Uruguay
2762,2019,29.0,0.0,URY,18098.361548609,Uruguay
2763,1997,23.0,Nan,UZB,623.002652367639,Uzbekistan
2764,1999,42.0,Nan,UZB,702.480744088873,Uzbekistan
2765,2000,70.0,Nan,UZB,558.226802377,Uzbekistan
2766,2001,91.0,0.0,UZB,456.706289511583,Uzbekistan
2767,2002,60.0,Nan,UZB,383.343067990742,Uzbekistan
2768,2003,49.0,Nan,UZB,396.377979026633,Uzbekistan
2769,2004,79.0,Nan,UZB,465.119886944025,Uzbekistan
2770,2006,68.0,0.0,UZB,654.283837283285,Uzbekistan
2771,2007,88.0,0.0,UZB,830.407694204322,Uzbekistan
2772,2008,94.0,16.666666666666664,UZB,1082.28602501699,Uzbekistan
2773,2009,85.0,16.666666666666664,UZB,1213.26532816388,Uzbekistan
2774,2010,112.0,16.666666666666664,UZB,1742.34925645077,Uzbekistan
2775,2011,62.0,20.0,UZB,2051.12951516418,Uzbekistan
2776,2015,64.0,0.0,UZB,2753.97105782901,Uzbekistan
2777,2016,47.0,14.285714285714285,UZB,2704.67718852896,Uzbekistan
2778,2017,69.0,0.0,UZB,1916.76462520814,Uzbekistan
2779,2018,21.0,0.0,UZB,1604.25864156544,Uzbekistan
2780,2019,81.0,0.0,UZB,1795.20176845657,Uzbekistan
2781,1988,0.0,Nan,VEN,3203.40144542503,Venezuela
2782,1989,6.0,Nan,VEN,2258.67961450397,Venezuela
2783,1996,0.0,Nan,VEN,3125.23778765472,Venezuela
2784,1997,4.0,Nan,VEN,3725.98811826618,Venezuela
2785,1998,1.0,Nan,VEN,3886.03925409142,Venezuela
2786,1999,8.0,Nan,VEN,4087.82934763162,Venezuela
2787,2000,11.0,Nan,VEN,4795.63474781717,Venezuela
2788,2001,53.0,0.0,VEN,4940.11390287807,Venezuela
2789,2002,58.0,Nan,VEN,3667.20019363107,Venezuela
2790,2003,10.0,Nan,VEN,3243.36880476351,Venezuela
2791,2004,15.0,Nan,VEN,4287.63157898613,Venezuela
2792,2005,15.0,0.0,VEN,5456.32242533255,Venezuela
2793,2006,34.0,25.0,VEN,6769.86841430715,Venezuela
2794,2007,14.0,66.66666666666666,VEN,8369.23526829668,Venezuela
2795,2008,16.0,50.0,VEN,11310.7781703527,Venezuela
2796,2009,13.0,50.0,VEN,11641.7991472317,Venezuela
2797,2010,16.0,50.0,VEN,13692.9149666211,Venezuela
2798,2011,21.0,0.0,VEN,10877.1123638816,Venezuela
2799,2012,17.0,33.33333333333333,VEN,12937.9275972349,Venezuela
2800,2013,9.0,100.0,VEN,12433.9807853398,Venezuela
2801,2014,24.0,0.0,VEN,15975.7293753361,Venezuela
2802,2015,13.0,0.0,VEN,,Venezuela
2803,2016,29.0,33.33333333333333,VEN,,Venezuela
2804,2017,59.0,60.0,VEN,,Venezuela
2805,2018,2.0,100.0,VEN,,Venezuela
2806,2019,3.0,50.0,VEN,,Venezuela
2807,1984,162.0,Nan,VIE,,Vietnam
2808,1985,144.0,Nan,VIE,,Vietnam
2809,1986,146.0,Nan,VIE,,Vietnam
2810,1987,172.0,Nan,VIE,,Vietnam
2811,1988,166.0,0.0,VIE,,Vietnam
2812,1989,183.0,Nan,VIE,,Vietnam
2813,1990,104.0,Nan,VIE,,Vietnam
2814,1991,191.0,0.0,VIE,,Vietnam
2815,1992,139.0,Nan,VIE,,Vietnam
2816,1993,138.0,Nan,VIE,,Vietnam
2817,1994,207.0,Nan,VIE,,Vietnam
2818,1995,220.0,Nan,VIE,,Vietnam
2819,1996,155.0,Nan,VIE,,Vietnam
2820,1997,183.0,Nan,VIE,,Vietnam
2821,1998,158.0,Nan,VIE,,Vietnam
2822,1999,177.0,Nan,VIE,,Vietnam
2823,2000,169.0,Nan,VIE,,Vietnam
2824,2001,139.0,0.0,VIE,,Vietnam
2825,2002,166.0,Nan,VIE,,Vietnam
2826,2003,172.0,Nan,VIE,,Vietnam
2827,2004,196.0,Nan,VIE,,Vietnam
2828,2005,143.0,0.0,VIE,,Vietnam
2829,2006,131.0,0.0,VIE,,Vietnam
2830,2007,168.0,0.0,VIE,,Vietnam
2831,2008,159.0,16.666666666666664,VIE,,Vietnam
2832,2009,161.0,0.0,VIE,,Vietnam
2833,2010,133.0,0.0,VIE,,Vietnam
2834,2011,113.0,0.0,VIE,,Vietnam
2835,2012,148.0,0.0,VIE,,Vietnam
2836,2013,180.0,0.0,VIE,,Vietnam
2837,2014,157.0,16.666666666666664,VIE,,Vietnam
2838,2015,151.0,16.666666666666664,VIE,,Vietnam
2839,2016,151.0,0.0,VIE,,Vietnam
2840,2017,155.0,0.0,VIE,,Vietnam
2841,2018,148.0,0.0,VIE,,Vietnam
2842,2019,177.0,0.0,VIE,,Vietnam
2843,1984,105.0,0.0,YUG,,Yugoslavia
2844,1985,68.0,0.0,YUG,,Yugoslavia
2845,1986,84.0,16.666666666666664,YUG,,Yugoslavia
2846,1987,132.0,33.33333333333333,YUG,,Yugoslavia
2847,1988,92.0,16.666666666666664,YUG,,Yugoslavia
2848,1989,170.0,16.666666666666664,YUG,,Yugoslavia
2849,1990,98.0,0.0,YUG,,Yugoslavia
2850,1991,160.0,16.666666666666664,YUG,,Yugoslavia
2851,1992,136.0,0.0,YUG,,Yugoslavia
2852,1995,154.0,0.0,YUG,,Yugoslavia
2853,1996,87.0,16.666666666666664,YUG,,Yugoslavia
2854,1997,125.0,16.666666666666664,YUG,,Yugoslavia
2855,1998,156.0,33.33333333333333,YUG,,Yugoslavia
2856,1999,130.0,16.666666666666664,YUG,,Yugoslavia
2857,2000,93.0,33.33333333333333,YUG,,Yugoslavia
2858,2001,79.0,33.33333333333333,YUG,,Yugoslavia
2859,2002,114.0,33.33333333333333,YUG,,Yugoslavia
2860,2009,5.0,0.0,ZWE,762.297960300667,Zimbabwe
2861,2013,0.0,0.0,ZWE,1408.36781031236,Zimbabwe
2862,2014,5.0,0.0,ZWE,1407.03429109916,Zimbabwe
