year,country,firstname,lastname,problem1,problem2,problem3,problem4,problem5,problem6,total,rank,award
2012,Azerbaijan,Mehdi,Maharramov,4.0,0.0,0.0,2.0,0.0,0.0,6,442,
2012,Belgium,Dries,De Samblanx,4.0,0.0,0.0,2.0,0.0,0.0,6,442,
2012,El Salvador,Oscar Armando,Hidalgo Arévalo,4.0,0.0,0.0,2.0,0.0,0.0,6,442,
2012,Estonia,Kristo,Ment,3.0,0.0,0.0,3.0,0.0,0.0,6,442,
2012,Kosovo,Arbër,Selimi,4.0,0.0,0.0,2.0,0.0,0.0,6,442,
2012,Macau,Hou Tin,Chau,3.0,0.0,0.0,3.0,0.0,0.0,6,442,
2012,Saudi Arabia,Hasan,Eid,5.0,0.0,0.0,1.0,0.0,0.0,6,442,
2012,Switzerland,Jerome,Wettstein,3.0,1.0,0.0,2.0,0.0,0.0,6,442,
2012,Austria,Jakob,Steininger,3.0,0.0,0.0,2.0,0.0,0.0,5,450,
2012,Liechtenstein,Robert,Meier,1.0,1.0,0.0,3.0,0.0,0.0,5,450,
2012,Lithuania,Ignas,Urbonavičius,3.0,0.0,0.0,2.0,0.0,0.0,5,450,
2012,Norway,Ingerid Marie,Fosli,3.0,0.0,0.0,2.0,0.0,0.0,5,450,
2012,Norway,Fredrik,Nevjen,4.0,0.0,0.0,1.0,0.0,0.0,5,450,
2012,Panama,Fernando Alberto,Varela Fabrega,3.0,0.0,0.0,2.0,0.0,0.0,5,450,
2012,Portugal,Nuno Miguel,Arala Santos,1.0,0.0,0.0,4.0,0.0,0.0,5,450,
2012,Puerto Rico,Marcos,Pertierra,3.0,0.0,0.0,2.0,0.0,0.0,5,450,
2012,Slovakia,Miroslav,Stankovič,0.0,0.0,0.0,2.0,3.0,0.0,5,450,
2012,South Africa,Robin,Visser,2.0,0.0,0.0,3.0,0.0,0.0,5,450,
2012,Spain,Luis,Martínez,2.0,0.0,0.0,2.0,0.0,1.0,5,450,
2012,Sweden,Joakim Folke,Andersson,4.0,0.0,0.0,1.0,0.0,0.0,5,450,
2012,Trinidad and Tobago,Hugh Jordan,Hoford,5.0,0.0,0.0,0.0,0.0,0.0,5,450,
2012,Uruguay,Maximiliano,Stock Lorenzo,5.0,0.0,0.0,0.0,0.0,0.0,5,450,
2012,Venezuela,Rubmary,Rojas Linarez,3.0,0.0,0.0,2.0,0.0,0.0,5,450,
2012,Armenia,Vazgen,Mikayelyan,1.0,0.0,0.0,3.0,0.0,0.0,4,465,
2012,Azerbaijan,Suleyman,Hasanzade,2.0,0.0,0.0,2.0,0.0,0.0,4,465,
2012,Cyprus,Thomas,Thoma,1.0,0.0,0.0,3.0,0.0,0.0,4,465,
2012,Georgia,Otar,Katsitadze,2.0,1.0,0.0,1.0,0.0,0.0,4,465,
2012,Iceland,Benedikt,Blöndal,1.0,1.0,0.0,2.0,0.0,0.0,4,465,
2012,Iceland,Arnór,Valdimarsson,2.0,0.0,0.0,2.0,0.0,0.0,4,465,
2012,Ireland,Adam,Connolly,3.0,0.0,0.0,1.0,0.0,0.0,4,465,
2012,Ivory Coast,Koffi Kouamé Privat,Toto,3.0,0.0,0.0,1.0,0.0,0.0,4,465,
2012,Latvia,Pēteris Kārlis,Ratnieks,4.0,0.0,0.0,0.0,0.0,0.0,4,465,
2012,Lithuania,Mykolas,Blažonis,1.0,0.0,0.0,3.0,0.0,0.0,4,465,
2012,Norway,Jan Henrik,Wiik,1.0,0.0,0.0,3.0,0.0,0.0,4,465,
2012,Panama,Antonio,Liu Zhang,3.0,1.0,0.0,0.0,0.0,0.0,4,465,
2012,Paraguay,Roberto Daniel,Filizzola Ortiz,2.0,0.0,0.0,2.0,0.0,0.0,4,465,
2012,Spain,Eric,Milesi,1.0,0.0,0.0,2.0,0.0,1.0,4,465,
2012,Sri Lanka,Aravinda Kanchana,Ruwanpathirana,1.0,0.0,0.0,3.0,0.0,0.0,4,465,
2012,Sweden,Samuel Martin,Ljungdahl Zackrisson,2.0,0.0,0.0,2.0,0.0,0.0,4,465,
2012,North Macedonia,Rosica,Dejanovska,3.0,0.0,0.0,1.0,0.0,0.0,4,465,
2012,Tunisia,Ayman,Jmel,2.0,0.0,0.0,2.0,0.0,0.0,4,465,
2012,Bolivia,Natalia Leonila,Quiroga Pérez,2.0,0.0,0.0,1.0,0.0,0.0,3,483,
2012,Cyprus,Georgios Rafael,Patsalidis,1.0,0.0,0.0,1.0,0.0,1.0,3,483,
2012,Cyprus,Andreas,Sotiriou,1.0,0.0,0.0,2.0,0.0,0.0,3,483,
2012,Denmark,Jan,Christensen,1.0,0.0,0.0,2.0,0.0,0.0,3,483,
2012,Ecuador,Anthony,Flores,3.0,0.0,0.0,0.0,0.0,0.0,3,483,
2012,Ecuador,Daniel,Samaniego,3.0,0.0,0.0,0.0,0.0,0.0,3,483,
2012,Finland,Niko,Väisänen,0.0,0.0,0.0,1.0,2.0,0.0,3,483,
2012,Iceland,Ásgeir,Valfells,0.0,0.0,0.0,3.0,0.0,0.0,3,483,
2012,Montenegro,Olja,Krstović,2.0,0.0,0.0,1.0,0.0,0.0,3,483,
2012,Nigeria,Vincent Uchenna,Anioke,1.0,0.0,0.0,2.0,0.0,0.0,3,483,
2012,Pakistan,Dilsher,Ahmed,1.0,0.0,0.0,2.0,0.0,0.0,3,483,
2012,Pakistan,Usama Zaid,Malik,2.0,0.0,0.0,1.0,0.0,0.0,3,483,
2012,Paraguay,Aida Ramona,Ortiz,3.0,0.0,0.0,0.0,0.0,0.0,3,483,
2012,Paraguay,Eduardo José,Piris Tillner,3.0,0.0,0.0,0.0,0.0,0.0,3,483,
2012,Trinidad and Tobago,Vivek Reddy,Mathangi,1.0,0.0,0.0,2.0,0.0,0.0,3,483,
2012,Ecuador,Mateo,Espinosa Zarlenga,1.0,0.0,0.0,1.0,0.0,0.0,2,498,
2012,Estonia,Joonas,Kalda,0.0,0.0,0.0,2.0,0.0,0.0,2,498,
2012,Finland,Eero,Räty,0.0,0.0,0.0,2.0,0.0,0.0,2,498,
2012,Iceland,Sigurður Jens,Albertsson,1.0,0.0,0.0,1.0,0.0,0.0,2,498,
2012,Ireland,Oisín,Faust,2.0,0.0,0.0,0.0,0.0,0.0,2,498,
2012,Kosovo,Valdrin,Sherifi,0.0,1.0,0.0,1.0,0.0,0.0,2,498,
2012,Luxembourg,Patrick,Meurin,0.0,0.0,0.0,2.0,0.0,0.0,2,498,
2012,Macau,Ieng,Chang,1.0,0.0,0.0,1.0,0.0,0.0,2,498,
2012,Macau,Wai Kei,Sou,0.0,0.0,0.0,2.0,0.0,0.0,2,498,
2012,Montenegro,Oleg,Cmiljanić,1.0,0.0,0.0,1.0,0.0,0.0,2,498,
2012,Paraguay,Ana Fabiola,Ríos Eichenbrenner,1.0,0.0,0.0,1.0,0.0,0.0,2,498,
2012,Puerto Rico,Francis,Castro,0.0,0.0,0.0,2.0,0.0,0.0,2,498,
2012,Sweden,Vladimir,Valyukh,0.0,0.0,0.0,2.0,0.0,0.0,2,498,
2012,Syria,Mohammad Obay,Alalousi,1.0,0.0,0.0,1.0,0.0,0.0,2,498,
2012,North Macedonia,Marija,Tepegjozova,1.0,0.0,0.0,1.0,0.0,0.0,2,498,
2012,Trinidad and Tobago,Kirin Rajiv,Rambaran,1.0,0.0,0.0,1.0,0.0,0.0,2,498,
2012,Bolivia,Patricia,Rejas Calvo,1.0,0.0,0.0,0.0,0.0,0.0,1,514,
2012,Bolivia,Winston Ariel,Uruchi Quispe,0.0,0.0,0.0,1.0,0.0,0.0,1,514,
2012,Bolivia,Melissa,Vallejo Escobar,1.0,0.0,0.0,0.0,0.0,0.0,1,514,
2012,Iceland,Hjörvar Logi,Ingvarsson,1.0,0.0,0.0,0.0,0.0,0.0,1,514,
2012,Ireland,Shane,Sheedy,0.0,0.0,0.0,1.0,0.0,0.0,1,514,
2012,Kosovo,Shqipron,Shala,0.0,0.0,0.0,1.0,0.0,0.0,1,514,
2012,Morocco,Marouane,Belhaouz,0.0,0.0,0.0,1.0,0.0,0.0,1,514,
2012,Pakistan,Azlan,Shaukat,0.0,0.0,0.0,1.0,0.0,0.0,1,514,
2012,Syria,Abdulbaset,Hassoun Al Najjar,1.0,0.0,0.0,0.0,0.0,0.0,1,514,
2012,Uganda,Laxmi Jadva,Bhudia,1.0,0.0,0.0,0.0,0.0,0.0,1,514,
2012,Uganda,Timothy Ahumuza,Tarushokye,1.0,0.0,0.0,0.0,0.0,0.0,1,514,
2012,Uruguay,Javier,Rondán Zambra,1.0,0.0,0.0,0.0,0.0,0.0,1,514,
2012,Uruguay,Emanuel,Schertz Cohen,0.0,0.0,0.0,1.0,0.0,0.0,1,514,
2012,Uruguay,Guillermo,Stock Lorenzo,1.0,0.0,0.0,0.0,0.0,0.0,1,514,
2012,Venezuela,Sergio,Villarroel,1.0,0.0,0.0,0.0,0.0,0.0,1,514,
2012,Bolivia,Raul Alberto,Abastoflor,0.0,0.0,0.0,0.0,0.0,0.0,0,529,
2012,Bolivia,Xavier,Aramayo Carrasco,0.0,0.0,0.0,0.0,0.0,0.0,0,529,
2012,Chile,Raul,Opazo,0.0,0.0,0.0,0.0,0.0,0.0,0,529,
2012,Guatemala,Kevin Eduardo,Rivera Argüello,0.0,0.0,0.0,0.0,0.0,0.0,0,529,
2012,Kosovo,Petrit,Avdylaj,0.0,0.0,0.0,0.0,0.0,0.0,0,529,
2012,Kosovo,Besart,Kodraliu,0.0,0.0,0.0,0.0,0.0,0.0,0,529,
2012,Kosovo,Erza,Raskova,0.0,0.0,0.0,0.0,0.0,0.0,0,529,
2012,Kuwait,Mohammad,Abdullah,0.0,0.0,0.0,0.0,0.0,0.0,0,529,
2012,Kuwait,Saud,Alghunaiman,0.0,0.0,0.0,0.0,0.0,0.0,0,529,
2012,Kuwait,Mohammad,Mohammad,0.0,0.0,0.0,0.0,0.0,0.0,0,529,
2012,Liechtenstein,Andreas,Bühler,0.0,0.0,0.0,0.0,0.0,0.0,0,529,
2012,Norway,Einar Bogsnes,Hegge,0.0,0.0,0.0,0.0,0.0,0.0,0,529,
2012,Sri Lanka,Chethana Chathuprabha,Belpa Godage,0.0,0.0,0.0,0.0,0.0,0.0,0,529,
2012,Syria,Mhd Yazan,Hamshow,0.0,0.0,0.0,0.0,0.0,0.0,0,529,
2012,Syria,Mhd Hashim,Obeid,0.0,0.0,0.0,0.0,0.0,0.0,0,529,
2012,Turkmenistan,Garyagdy,Muhammetgulyyev,0.0,0.0,0.0,0.0,0.0,0.0,0,529,
2012,Uganda,Emmanuel Louis,Kaayabula,0.0,0.0,0.0,0.0,0.0,0.0,0,529,
2012,Uganda,Robin Nyombi Schofield,Ssenyonga,0.0,0.0,0.0,0.0,0.0,0.0,0,529,
2012,Uganda,Nyamukuru Maria,Tindamanyire,0.0,0.0,0.0,0.0,0.0,0.0,0,529,
2013,China,Yutao,Liu,7.0,7.0,7.0,7.0,7.0,6.0,41,1,Gold medal
2013,South Korea,Eunsoo,Jee,7.0,6.0,7.0,7.0,7.0,7.0,41,1,Gold medal
2013,Democratic People's South Korea,Chung Song,Hong,7.0,7.0,7.0,7.0,6.0,6.0,40,3,Gold medal
2013,Singapore,Jeck,Lim,7.0,7.0,7.0,7.0,7.0,5.0,40,3,Gold medal
2013,Israel,Omri Nisan,Solan,7.0,7.0,7.0,7.0,7.0,3.0,38,5,Gold medal
2013,China,Lingfu,Zhang,7.0,7.0,7.0,7.0,7.0,3.0,38,5,Gold medal
2013,South Korea,Dong Ryul,Kim,7.0,7.0,3.0,7.0,7.0,7.0,38,5,Gold medal
2013,Australia,Alexander,Gunning,7.0,7.0,2.0,7.0,7.0,7.0,37,8,Gold medal
2013,Canada,Calvin,Deng,7.0,2.0,7.0,7.0,7.0,7.0,37,8,Gold medal
2013,Canada,Zhuo Qun (Alex),Song,7.0,7.0,0.0,7.0,7.0,7.0,35,10,Gold medal
2013,Croatia,Domagoj,Ćevid,7.0,7.0,7.0,7.0,7.0,0.0,35,10,Gold medal
2013,Indonesia,Stephen,Sanjaya,7.0,7.0,7.0,7.0,7.0,0.0,35,10,Gold medal
2013,Iran,Alek,Bedroya,7.0,7.0,7.0,7.0,7.0,0.0,35,10,Gold medal
2013,Italy,Dario,Ascari,7.0,7.0,7.0,7.0,7.0,0.0,35,10,Gold medal
2013,China,Xiao,Liu,7.0,7.0,7.0,7.0,7.0,0.0,35,10,Gold medal
2013,South Korea,Sung Jin,Park,7.0,7.0,6.0,7.0,7.0,1.0,35,10,Gold medal
2013,Russia,Lev,Shabanov,7.0,4.0,7.0,7.0,7.0,3.0,35,10,Gold medal
2013,Russia,Andrey,Volgin,7.0,7.0,7.0,7.0,7.0,0.0,35,10,Gold medal
2013,Ukraine,Vadym,Kalashnykov,7.0,7.0,7.0,7.0,7.0,0.0,35,10,Gold medal
2013,United States of America,Mark,Sellke,7.0,7.0,0.0,7.0,7.0,7.0,35,10,Gold medal
2013,United States of America,Bobby,Shen,7.0,7.0,0.0,7.0,7.0,7.0,35,10,Gold medal
2013,United States of America,Victor,Wang,7.0,7.0,7.0,7.0,7.0,0.0,35,10,Gold medal
2013,Taiwan,Ting-Chun,Lin,7.0,7.0,6.0,7.0,7.0,0.0,34,23,Gold medal
2013,United Kingdom,Andrew,Carlotti,7.0,7.0,0.0,7.0,7.0,6.0,34,23,Gold medal
2013,Vietnam,Anh Đức,Võ,7.0,4.0,7.0,7.0,7.0,2.0,34,23,Gold medal
2013,China,Yuxuan,Liao,7.0,7.0,0.0,6.0,7.0,6.0,33,26,Gold medal
2013,Russia,Egor,Voronetckii,7.0,7.0,0.0,7.0,7.0,5.0,33,26,Gold medal
2013,United Kingdom,Matei,Mandache,7.0,7.0,0.0,7.0,7.0,5.0,33,26,Gold medal
2013,Vietnam,Tuấn Huy,Phạm,7.0,7.0,5.0,7.0,7.0,0.0,33,26,Gold medal
2013,Democratic People's South Korea,Jihyon,Pak,7.0,6.0,0.0,7.0,7.0,5.0,32,30,Gold medal
2013,Portugal,Miguel,Miranda Ribeiro Moreira,7.0,7.0,0.0,7.0,6.0,5.0,32,30,Gold medal
2013,South Korea,Se Hyun,Ji,7.0,7.0,3.0,7.0,7.0,1.0,32,30,Gold medal
2013,South Korea,Jongwon,Lee,7.0,7.0,0.0,7.0,7.0,4.0,32,30,Gold medal
2013,Belarus,Aliaksei,Semchankau,7.0,3.0,7.0,7.0,7.0,0.0,31,34,Gold medal
2013,Croatia,Borna,Vukorepa,7.0,7.0,3.0,7.0,7.0,0.0,31,34,Gold medal
2013,Czech Republic,Štěpán,Šimsa,7.0,7.0,3.0,7.0,7.0,0.0,31,34,Gold medal
2013,Iran,Aref,Sadeghi,7.0,2.0,7.0,7.0,7.0,1.0,31,34,Gold medal
2013,China,Chao,Gu,7.0,3.0,7.0,7.0,7.0,0.0,31,34,Gold medal
2013,Russia,Dmitry,Krachun,7.0,7.0,0.0,7.0,7.0,3.0,31,34,Gold medal
2013,Serbia,Žarko,Ranđelović,7.0,3.0,7.0,7.0,7.0,0.0,31,34,Gold medal
2013,Taiwan,Po-Sheng,Wu,7.0,7.0,0.0,7.0,7.0,3.0,31,34,Gold medal
2013,Thailand,Nipun,Pitimanaaree,7.0,7.0,3.0,7.0,7.0,0.0,31,34,Gold medal
2013,Turkey,Mehmet Efe,Akengin,7.0,7.0,3.0,7.0,7.0,0.0,31,34,Gold medal
2013,United States of America,James,Tao,7.0,3.0,7.0,7.0,7.0,0.0,31,34,Gold medal
2013,Vietnam,Thành Trung,Cấn Trần,7.0,7.0,3.0,7.0,6.0,1.0,31,34,Gold medal
2013,Italy,Federico,Glaudo,7.0,7.0,2.0,7.0,7.0,0.0,30,46,Silver medal
2013,Japan,Mayuko,Yamashita,7.0,2.0,7.0,7.0,7.0,0.0,30,46,Silver medal
2013,Netherlands,Jeroen,Winkel,7.0,7.0,0.0,7.0,6.0,3.0,30,46,Silver medal
2013,China,Jiading,Rao,7.0,7.0,2.0,7.0,7.0,0.0,30,46,Silver medal
2013,Peru,Angel Gerardo,Napa Bernuy,7.0,2.0,7.0,7.0,7.0,0.0,30,46,Silver medal
2013,Romania,Omer,Cerrahoglu,7.0,7.0,2.0,7.0,7.0,0.0,30,46,Silver medal
2013,Singapore,Kewei David,Lin,7.0,2.0,7.0,7.0,7.0,0.0,30,46,Silver medal
2013,Taiwan,Hung-Hsun,Yu,7.0,5.0,7.0,7.0,0.0,4.0,30,46,Silver medal
2013,Ukraine,Danylo,Khilko,7.0,2.0,7.0,7.0,7.0,0.0,30,46,Silver medal
2013,United Kingdom,Daniel,Hu,7.0,7.0,0.0,7.0,7.0,2.0,30,46,Silver medal
2013,Vietnam,Lê Công,Đinh,7.0,7.0,2.0,7.0,7.0,0.0,30,46,Silver medal
2013,Brazil,Rodrigo,Sanches Angelo,7.0,7.0,0.0,7.0,7.0,1.0,29,57,Silver medal
2013,Malaysia,How,Si Yu,7.0,7.0,0.0,7.0,7.0,1.0,29,57,Silver medal
2013,Peru,Jesús Ángel,Advíncula Altamirano,7.0,1.0,7.0,7.0,7.0,0.0,29,57,Silver medal
2013,United States of America,Thomas,Swayze,7.0,7.0,0.0,7.0,7.0,1.0,29,57,Silver medal
2013,Armenia,Gevorg,Mnatsakanyan,7.0,7.0,0.0,7.0,7.0,0.0,28,61,Silver medal
2013,Australia,Jason,Kwong,7.0,7.0,0.0,7.0,7.0,0.0,28,61,Silver medal
2013,Austria,Bernd,Prach,7.0,7.0,1.0,7.0,6.0,0.0,28,61,Silver medal
2013,Brazil,Rafael,Kazuhiro Miyazaki,7.0,7.0,0.0,7.0,7.0,0.0,28,61,Silver medal
2013,Democratic People's South Korea,Songyong,Choe,7.0,0.0,7.0,7.0,7.0,0.0,28,61,Silver medal
2013,Democratic People's South Korea,Kwang,Choe,7.0,7.0,0.0,7.0,7.0,0.0,28,61,Silver medal
2013,Democratic People's South Korea,Song Il,Kim,7.0,7.0,0.0,7.0,7.0,0.0,28,61,Silver medal
2013,Democratic People's South Korea,Jongyol,Ri,7.0,0.0,7.0,7.0,7.0,0.0,28,61,Silver medal
2013,Finland,Otte,Heinävaara,7.0,7.0,0.0,7.0,7.0,0.0,28,61,Silver medal
2013,France,Arthur,Blanc-Renaudie,7.0,7.0,0.0,7.0,7.0,0.0,28,61,Silver medal
2013,France,Nathanaël,Courant,7.0,7.0,0.0,7.0,7.0,0.0,28,61,Silver medal
2013,Germany,Lars,Munser,7.0,7.0,0.0,7.0,7.0,0.0,28,61,Silver medal
2013,Greece,Panagiotis,Lolas,7.0,0.0,7.0,7.0,7.0,0.0,28,61,Silver medal
2013,Hong Kong,Chun Ting,Lau,7.0,7.0,0.0,7.0,7.0,0.0,28,61,Silver medal
2013,Hungary,Olivér,Janzer,7.0,7.0,0.0,7.0,7.0,0.0,28,61,Silver medal
2013,India,Sagnik,Saha,7.0,7.0,0.0,7.0,7.0,0.0,28,61,Silver medal
2013,India,Shubham,Sinha,7.0,7.0,0.0,7.0,7.0,0.0,28,61,Silver medal
2013,Indonesia,Fransisca,Susan,7.0,0.0,7.0,7.0,7.0,0.0,28,61,Silver medal
2013,Iran,Mohammad Javad,Shabani Zahraei,7.0,0.0,7.0,7.0,7.0,0.0,28,61,Silver medal
2013,Iran,Mahan,Tajrobehkar,7.0,0.0,7.0,7.0,7.0,0.0,28,61,Silver medal
2013,Iran,Tina,Torkaman,7.0,7.0,0.0,7.0,7.0,0.0,28,61,Silver medal
2013,Israel,Tom,Kalvari,7.0,7.0,0.0,7.0,7.0,0.0,28,61,Silver medal
2013,Japan,Kento,Nomura,7.0,7.0,0.0,7.0,7.0,0.0,28,61,Silver medal
2013,Japan,Takahiro,Ueoro,7.0,7.0,0.0,7.0,7.0,0.0,28,61,Silver medal
2013,Malaysia,Anzo Teh,Zhao Yang,7.0,7.0,0.0,7.0,7.0,0.0,28,61,Silver medal
2013,Mexico,Enrique,Chiu Han,7.0,7.0,0.0,7.0,7.0,0.0,28,61,Silver medal
2013,Mexico,Juan Carlos,Ortiz Rhoton,7.0,7.0,0.0,7.0,7.0,0.0,28,61,Silver medal
2013,Poland,Kamil,Rychlewicz,7.0,7.0,0.0,7.0,7.0,0.0,28,61,Silver medal
2013,Russia,Daniil,Kliuev,7.0,6.0,0.0,7.0,7.0,1.0,28,61,Silver medal
2013,Singapore,Hua Jun Eugene,Lee,7.0,7.0,0.0,7.0,7.0,0.0,28,61,Silver medal
2013,Singapore,Yan Hao,Ling,7.0,7.0,0.0,7.0,7.0,0.0,28,61,Silver medal
2013,Singapore,Yijia,Liu,7.0,7.0,0.0,7.0,7.0,0.0,28,61,Silver medal
2013,Singapore,Siah Yong,Tan,7.0,7.0,0.0,7.0,7.0,0.0,28,61,Silver medal
2013,Slovakia,Martin,Vodička,7.0,7.0,0.0,7.0,7.0,0.0,28,61,Silver medal
2013,Taiwan,Yen-Shi,Wang,7.0,7.0,0.0,7.0,7.0,0.0,28,61,Silver medal
2013,Thailand,Kritkorn,Karntikoon,7.0,5.0,0.0,7.0,7.0,2.0,28,61,Silver medal
2013,Thailand,Suchan,Vivatsethachai,7.0,7.0,0.0,7.0,7.0,0.0,28,61,Silver medal
2013,Thailand,Phusit,Wattanawongwibul,7.0,7.0,0.0,7.0,7.0,0.0,28,61,Silver medal
2013,United Kingdom,Warren,Li,7.0,7.0,0.0,7.0,7.0,0.0,28,61,Silver medal
2013,Vietnam,Đăng Phúc,Trần,7.0,5.0,0.0,7.0,7.0,2.0,28,61,Silver medal
2013,Belarus,Artsem,Zhuk,7.0,5.0,0.0,7.0,7.0,1.0,27,101,Silver medal
2013,Bulgaria,Yordan,Yordanov,7.0,5.0,3.0,7.0,5.0,0.0,27,101,Silver medal
2013,Canada,John (Zhiyao),Ma,7.0,7.0,0.0,7.0,6.0,0.0,27,101,Silver medal
2013,Israel,Amotz,Oppenheim,7.0,6.0,0.0,7.0,7.0,0.0,27,101,Silver medal
2013,Israel,Nitzan,Tur,7.0,7.0,0.0,7.0,6.0,0.0,27,101,Silver medal
2013,Japan,Naruki,Masuda,7.0,3.0,3.0,7.0,7.0,0.0,27,101,Silver medal
2013,Netherlands,Jeroen,Huijben,7.0,0.0,7.0,7.0,6.0,0.0,27,101,Silver medal
2013,Sweden,Mårten,Wiman,7.0,7.0,0.0,7.0,6.0,0.0,27,101,Silver medal
2013,Taiwan,Yu-Guan,Hsieh,7.0,6.0,0.0,7.0,7.0,0.0,27,101,Silver medal
2013,Belgium,Victor,Lecomte,7.0,7.0,0.0,7.0,5.0,0.0,26,110,Silver medal
2013,Greece,Panagiotis,Dimakis,0.0,6.0,7.0,7.0,6.0,0.0,26,110,Silver medal
2013,Mexico,Diego Alonso,Roque Montoya,7.0,4.0,0.0,7.0,7.0,1.0,26,110,Silver medal
2013,South Korea,Seungyeon,Kang,7.0,4.0,7.0,7.0,1.0,0.0,26,110,Silver medal
2013,Taiwan,Hung,Chiang,7.0,6.0,0.0,7.0,1.0,5.0,26,110,Silver medal
2013,Thailand,Weerachai,Neeranartvong,7.0,4.0,1.0,7.0,7.0,0.0,26,110,Silver medal
2013,Turkey,Emre,Girgin,7.0,3.0,2.0,7.0,7.0,0.0,26,110,Silver medal
2013,Australia,Jonathan,Zheng,7.0,3.0,1.0,7.0,7.0,0.0,25,117,Silver medal
2013,Belarus,Dzmitry,Babrou,7.0,7.0,3.0,7.0,1.0,0.0,25,117,Silver medal
2013,Germany,David,Schmidt,4.0,7.0,0.0,7.0,7.0,0.0,25,117,Silver medal
2013,Italy,Damiano,Zeffiro,7.0,4.0,0.0,7.0,7.0,0.0,25,117,Silver medal
2013,Japan,Tasuki,Kinjo,7.0,5.0,0.0,7.0,6.0,0.0,25,117,Silver medal
2013,Japan,Masahiro,Nakagawa,7.0,4.0,0.0,7.0,7.0,0.0,25,117,Silver medal
2013,Peru,Christian Omar,Altamirano Modesto,7.0,4.0,0.0,7.0,7.0,0.0,25,117,Silver medal
2013,Romania,Ştefan,Spătaru,7.0,2.0,0.0,7.0,7.0,2.0,25,117,Silver medal
2013,Russia,Budimir,Baev,7.0,3.0,2.0,7.0,5.0,1.0,25,117,Silver medal
2013,Turkey,Osman,Akar,7.0,4.0,0.0,7.0,7.0,0.0,25,117,Silver medal
2013,Ukraine,Yevhenii,Diomidov,7.0,6.0,3.0,7.0,2.0,0.0,25,117,Silver medal
2013,Ukraine,Mykyta,Shchehlov,7.0,3.0,0.0,7.0,7.0,1.0,25,117,Silver medal
2013,United Kingdom,Gabriel,Gendler,7.0,5.0,0.0,7.0,6.0,0.0,25,117,Silver medal
2013,United States of America,Ray,Li,7.0,4.0,0.0,7.0,5.0,2.0,25,117,Silver medal
2013,Brazil,Victor,Oliveira Reis,7.0,3.0,0.0,7.0,7.0,0.0,24,131,Silver medal
2013,Canada,Daniel,Spivak,7.0,3.0,0.0,7.0,6.0,1.0,24,131,Silver medal
2013,Hungary,Attila,Szabó,7.0,2.0,7.0,7.0,1.0,0.0,24,131,Silver medal
2013,Kazakhstan,Alibek,Sailanbayev,7.0,3.0,0.0,7.0,7.0,0.0,24,131,Silver medal
2013,Romania,Marius-Ioan,Bocanu,4.0,0.0,7.0,7.0,6.0,0.0,24,131,Silver medal
2013,Serbia,Maksim,Stokić,7.0,3.0,0.0,7.0,7.0,0.0,24,131,Silver medal
2013,Vietnam,Đỗ Kiên,Hoàng,7.0,0.0,3.0,7.0,7.0,0.0,24,131,Silver medal
2013,Armenia,Edgar,Minasyan,7.0,6.0,0.0,7.0,3.0,0.0,23,138,Bronze medal
2013,Bulgaria,Petar,Penkov,7.0,7.0,0.0,7.0,2.0,0.0,23,138,Bronze medal
2013,Canada,Alexander,Whatley,7.0,2.0,0.0,7.0,7.0,0.0,23,138,Bronze medal
2013,Cyprus,Andreas,Stavrou,7.0,2.0,5.0,7.0,2.0,0.0,23,138,Bronze medal
2013,Ecuador,Carlos,Cortéz,7.0,7.0,0.0,7.0,2.0,0.0,23,138,Bronze medal
2013,France,Cyril,Letrouit,7.0,2.0,0.0,7.0,7.0,0.0,23,138,Bronze medal
2013,France,Seginus,Mowlavi,7.0,2.0,0.0,7.0,7.0,0.0,23,138,Bronze medal
2013,Germany,Paul,Pfeiffer,7.0,2.0,0.0,7.0,7.0,0.0,23,138,Bronze medal
2013,Hungary,Róbert,Nagy,7.0,7.0,2.0,7.0,0.0,0.0,23,138,Bronze medal
2013,India,Pranav,Nuti,7.0,0.0,2.0,7.0,7.0,0.0,23,138,Bronze medal
2013,Netherlands,Peter,Gerlagh,7.0,7.0,0.0,7.0,2.0,0.0,23,138,Bronze medal
2013,Slovakia,Jakub,Šafin,7.0,2.0,0.0,7.0,7.0,0.0,23,138,Bronze medal
2013,Switzerland,Louis,Hainaut,7.0,3.0,0.0,7.0,6.0,0.0,23,138,Bronze medal
2013,Argentina,Alejo,Salvatore,7.0,3.0,0.0,7.0,5.0,0.0,22,151,Bronze medal
2013,Australia,Seyoon,Ragavan,7.0,7.0,0.0,7.0,1.0,0.0,22,151,Bronze medal
2013,Colombia,Leonardo,Flórez,7.0,7.0,0.0,7.0,1.0,0.0,22,151,Bronze medal
2013,Hong Kong,Sze Nga,Wong,7.0,7.0,0.0,7.0,1.0,0.0,22,151,Bronze medal
2013,Hungary,Jakab,Tardos,7.0,7.0,0.0,7.0,1.0,0.0,22,151,Bronze medal
2013,Indonesia,Bivan Alzacky,Harmanto,7.0,2.0,0.0,7.0,6.0,0.0,22,151,Bronze medal
2013,Italy,Marco,Trevisiol,7.0,7.0,0.0,7.0,1.0,0.0,22,151,Bronze medal
2013,Kazakhstan,Sergazy,Kalmurzayev,4.0,2.0,3.0,7.0,6.0,0.0,22,151,Bronze medal
